Fleet Management System Log - Started at 2023-07-01 12:00:00
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:11] Robot R2 moved from v8 to m6
[2025-03-30 21:30:11] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:12] Robot R2 moved from v8 to m6
[2025-03-30 21:30:12] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:13] Robot R2 moved from v8 to m6
[2025-03-30 21:30:13] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m9 to m10
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R2 moved from v8 to m6
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R2 arrived at destination m5
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:14] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m10 to m1
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:15] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:16] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from m1 to v0
[2025-03-30 21:30:17] Robot R3 moved from v0 to m2
[2025-03-30 21:30:17] Robot R3 moved from v0 to m2
[2025-03-30 21:30:17] Robot R3 moved from v0 to m2
[2025-03-30 21:30:17] Robot R3 moved from v0 to m2
[2025-03-30 21:30:17] Robot R3 moved from v0 to m2
[2025-03-30 21:30:17] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:18] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:19] Robot R3 moved from v0 to m2
[2025-03-30 21:30:20] Robot R3 moved from v0 to m2
[2025-03-30 21:30:20] Robot R3 moved from v0 to m2
[2025-03-30 21:30:20] Robot R3 arrived at destination v5
[2025-03-30 21:30:20] Robot R4 created at vertex m7 (index: 9)
[2025-03-30 21:30:21] Task assigned to Robot R4: Navigate from m7 to m9
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:24] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from m7 to v2
[2025-03-30 21:30:25] Robot R4 moved from v2 to m8
[2025-03-30 21:30:25] Robot R4 moved from v2 to m8
[2025-03-30 21:30:25] Robot R4 moved from v2 to m8
[2025-03-30 21:30:25] Robot R4 moved from v2 to m8
[2025-03-30 21:30:25] Robot R4 moved from v2 to m8
[2025-03-30 21:30:25] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:26] Robot R4 moved from v2 to m8
[2025-03-30 21:30:27] Robot R4 moved from v2 to m8
[2025-03-30 21:30:27] Robot R4 moved from v2 to m8
[2025-03-30 21:30:27] Robot R4 moved from v2 to m8
